"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015-01","Lower Mainland-Southwest, British Columbia","2016S05005920","Payroll employees","Number","223","units","0","v1374464976","72.2","1256115","E","","","0"
"2015-01","Lower Mainland-Southwest, British Columbia","2016S05005920","Job vacancy rate","Percentage","242","units","0","v1374464977","72.3","","F","","","1"
"2015-01","Thompson-Okanagan, British Columbia","2016S05005930","Job vacancies","Number","223","units","0","v1374464978","73.1","","F","","","0"
"2015-01","Thompson-Okanagan, British Columbia","2016S05005930","Payroll employees","Number","223","units","0","v1374464979","73.2","196350","E","","","0"
"2015-01","Thompson-Okanagan, British Columbia","2016S05005930","Job vacancy rate","Percentage","242","units","0","v1374464980","73.3","4.6","E","","","1"
"2015-01","Kootenay, British Columbia","2016S05005940","Job vacancies","Number","223","units","0","v1374464981","74.1","","F","","","0"
"2015-01","Kootenay, British Columbia","2016S05005940","Payroll employees","Number","223","units","0","v1374464982","74.2","60060","E","","","0"
"2015-01","Kootenay, British Columbia","2016S05005940","Job vacancy rate","Percentage","242","units","0","v1374464983","74.3","","F","","","1"
"2015-01","Cariboo, British Columbia","2016S05005950","Job vacancies","Number","223","units","0","v1374464984","75.1","2640","E","","","0"
"2015-01","Cariboo, British Columbia","2016S05005950","Payroll employees","Number","223","units","0","v1374464985","75.2","61510","E","","","0"
"2015-01","Cariboo, British Columbia","2016S05005950","Job vacancy rate","Percentage","242","units","0","v1374464986","75.3","4.1","E","","","1"
"2015-01","North Coast and Nechako, British Columbia","","Job vacancies","Number","223","units","0","v1374464987","76.1","1250","E","","","0"
"2015-01","North Coast and Nechako, British Columbia","","Payroll employees","Number","223","units","0","v1374464988","76.2","39465","D","","","0"
"2015-01","North Coast and Nechako, British Columbia","","Job vacancy rate","Percentage","242","units","0","v1374464989","76.3","3.1","E","","","1"
"2015-01","Northeast, British Columbia","2016S05005980","Job vacancies","Number","223","units","0","v1374464990","77.1","1540","E","","","0"
"2015-01","Northeast, British Columbia","2016S05005980","Payroll employees","Number","223","units","0","v1374464991","77.2","35205","E","","","0"
"2015-01","Northeast, British Columbia","2016S05005980","Job vacancy rate","Percentage","242","units","0","v1374464992","77.3","","F","","","1"
"2015-01","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1374464993","78.1","","F","","","0"
"2015-01","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1374464994","78.2","15765","E","","","0"
"2015-01","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1374464995","78.3","","F","","","1"
"2015-01","Yukon","2016S05006010","Job vacancies","Number","223","units","0","v1374464996","79.1","","F","","","0"
"2015-01","Yukon","2016S05006010","Payroll employees","Number","223","units","0","v1374464997","79.2","15765","E","","","0"
"2015-01","Yukon","2016S05006010","Job vacancy rate","Percentage","242","units","0","v1374464998","79.3","","F","","","1"
"2015-01","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1374464999","80.1","","F","","","0"
"2015-01","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1374465000","80.2","22085","D","","","0"
"2015-01","Northwest Territories","2016A000261","Job vacancy rate","Percentage","242","units","0","v1374465001","80.3","","F","","","1"
"2015-01","Northwest Territories","2016S05006110","Job vacancies","Number","223","units","0","v1374465002","81.1","","F","","","0"
"2015-01","Northwest Territories","2016S05006110","Payroll employees","Number","223","units","0","v1374465003","81.2","22085","D","","","0"
"2015-01","Northwest Territories","2016S05006110","Job vacancy rate","Percentage","242","units","0","v1374465004","81.3","","F","","","1"
"2015-01","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1374465005","82.1","","F","","","0"
"2015-01","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1374465006","82.2","10385","D","","","0"
"2015-01","Nunavut","2016A000262","Job vacancy rate","Percentage","242","units","0","v1374465007","82.3","","F","","","1"
"2015-01","Nunavut","2016S05006210","Job vacancies","Number","223","units","0","v1374465008","83.1","","F","","","0"
"2015-01","Nunavut","2016S05006210","Payroll employees","Number","223","units","0","v1374465009","83.2","10385","D","","","0"
"2015-01","Nunavut","2016S05006210","Job vacancy rate","Percentage","242","units","0","v1374465010","83.3","","F","","","1"
"2015-04","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1374464762","1.1","427190","A","","","0"
"2015-04","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1374464763","1.2","15109160","A","","","0"
"2015-04","Canada","2016A000011124","Job vacancy rate","Percentage","242","units","0","v1374464764","1.3","2.7","A","","","1"
"2015-04","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1374464765","2.1","4735","B","","","0"
"2015-04","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1374464766","2.2","204995","A","","","0"
"2015-04","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percentage","242","units","0","v1374464767","2.3","2.3","B","","","1"
"2015-04","Avalon Peninsula, Newfoundland and Labrador","2016S05001010","Job vacancies","Number","223","units","0","v1374464768","3.1","2850","B","","","0"
"2015-04","Avalon Peninsula, Newfoundland and Labrador","2016S05001010","Payroll employees","Number","223","units","0","v1374464769","3.2","130150","A","","","0"
"2015-04","Avalon Peninsula, Newfoundland and Labrador","2016S05001010","Job vacancy rate","Percentage","242","units","0","v1374464770","3.3","2.1","B","","","1"
"2015-04","South Coast-Burin Peninsula and Notre Dame-Central Bonavista Bay, Newfoundland and Labrador","","Job vacancies","Number","223","units","0","v1374464771","4.1","1020","C","","","0"
"2015-04","South Coast-Burin Peninsula and Notre Dame-Central Bonavista Bay, Newfoundland and Labrador","","Payroll employees","Number","223","units","0","v1374464772","4.2","37160","B","","","0"
"2015-04","South Coast-Burin Peninsula and Notre Dame-Central Bonavista Bay, Newfoundland and Labrador","","Job vacancy rate","Percentage","242","units","0","v1374464773","4.3","2.7","B","","","1"
"2015-04","West Coast-Northern Peninsula-Labrador, Newfoundland and Labrador","2016S05001030","Job vacancies","Number","223","units","0","v1374464774","5.1","865","C","","","0"
"2015-04","West Coast-Northern Peninsula-Labrador, Newfoundland and Labrador","2016S05001030","Payroll employees","Number","223","units","0","v1374464775","5.2","37690","B","","","0"
"2015-04","West Coast-Northern Peninsula-Labrador, Newfoundland and Labrador","2016S05001030","Job vacancy rate","Percentage","242","units","0","v1374464776","5.3","2.2","C","","","1"
"2015-04","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1374464777","6.1","1285","C","","","0"
"2015-04","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1374464778","6.2","58075","A","","","0"
"2015-04","Prince Edward Island","2016A000211","Job vacancy rate","Percentage","242","units","0","v1374464779","6.3","2.2","C","","","1"
"2015-04","Prince Edward Island","2016S05001110","Job vacancies","Number","223","units","0","v1374464780","7.1","1285","C","","","0"
"2015-04","Prince Edward Island","2016S05001110","Payroll employees","Number","223","units","0","v1374464781","7.2","58075","A","","","0"
"2015-04","Prince Edward Island","2016S05001110","Job vacancy rate","Percentage","242","units","0","v1374464782","7.3","2.2","C","","","1"
"2015-04","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1374464783","8.1","10920","B","","","0"
"2015-04","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1374464784","8.2","382425","A","","","0"
"2015-04","Nova Scotia","2016A000212","Job vacancy rate","Percentage","242","units","0","v1374464785","8.3","2.8","B","","","1"
"2015-04","Cape Breton, Nova Scotia","2016S05001210","Job vacancies","Number","223","units","0","v1374464786","9.1","840","C","","","0"
"2015-04","Cape Breton, Nova Scotia","2016S05001210","Payroll employees","Number","223","units","0","v1374464787","9.2","51375","B","","","0"
"2015-04","Cape Breton, Nova Scotia","2016S05001210","Job vacancy rate","Percentage","242","units","0","v1374464788","9.3","1.6","C","","","1"
"2015-04","North Shore, Nova Scotia","2016S05001220","Job vacancies","Number","223","units","0","v1374464789","10.1","1420","B","","","0"
"2015-04","North Shore, Nova Scotia","2016S05001220","Payroll employees","Number","223","units","0","v1374464790","10.2","55835","B","","","0"
"2015-04","North Shore, Nova Scotia","2016S05001220","Job vacancy rate","Percentage","242","units","0","v1374464791","10.3","2.5","B","","","1"
"2015-04","Annapolis Valley, Nova Scotia","2016S05001230","Job vacancies","Number","223","units","0","v1374464792","11.1","1235","C","","","0"
"2015-04","Annapolis Valley, Nova Scotia","2016S05001230","Payroll employees","Number","223","units","0","v1374464793","11.2","43510","B","","","0"
"2015-04","Annapolis Valley, Nova Scotia","2016S05001230","Job vacancy rate","Percentage","242","units","0","v1374464794","11.3","2.8","C","","","1"
"2015-04","Southern, Nova Scotia","2016S05001240","Job vacancies","Number","223","units","0","v1374464795","12.1","1385","C","","","0"
"2015-04","Southern, Nova Scotia","2016S05001240","Payroll employees","Number","223","units","0","v1374464796","12.2","46420","B","","","0"
"2015-04","Southern, Nova Scotia","2016S05001240","Job vacancy rate","Percentage","242","units","0","v1374464797","12.3","2.9","C","","","1"
"2015-04","Halifax, Nova Scotia","2016S05001250","Job vacancies","Number","223","units","0","v1374464798","13.1","6040","B","","","0"
"2015-04","Halifax, Nova Scotia","2016S05001250","Payroll employees","Number","223","units","0","v1374464799","13.2","185285","A","","","0"
"2015-04","Halifax, Nova Scotia","2016S05001250","Job vacancy rate","Percentage","242","units","0","v1374464800","13.3","3.2","B","","","1"
"2015-04","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1374464801","14.1","8410","B","","","0"
"2015-04","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1374464802","14.2","285460","A","","","0"
"2015-04","New Brunswick","2016A000213","Job vacancy rate","Percentage","242","units","0","v1374464803","14.3","2.9","B","","","1"
"2015-04","Campbellton-Miramichi, New Brunswick","2016S05001310","Job vacancies","Number","223","units","0","v1374464804","15.1","1030","C","","","0"
"2015-04","Campbellton-Miramichi, New Brunswick","2016S05001310","Payroll employees","Number","223","units","0","v1374464805","15.2","47845","A","","","0"
"2015-04","Campbellton-Miramichi, New Brunswick","2016S05001310","Job vacancy rate","Percentage","242","units","0","v1374464806","15.3","2.1","C","","","1"
"2015-04","Moncton-Richibucto, New Brunswick","2016S05001320","Job vacancies","Number","223","units","0","v1374464807","16.1","2605","B","","","0"
"2015-04","Moncton-Richibucto, New Brunswick","2016S05001320","Payroll employees","Number","223","units","0","v1374464808","16.2","91835","A","","","0"
"2015-04","Moncton-Richibucto, New Brunswick","2016S05001320","Job vacancy rate","Percentage","242","units","0","v1374464809","16.3","2.8","B","","","1"
"2015-04","Saint John-St. Stephen, New Brunswick","2016S05001330","Job vacancies","Number","223","units","0","v1374464810","17.1","3030","E","","","0"
"2015-04","Saint John-St. Stephen, New Brunswick","2016S05001330","Payroll employees","Number","223","units","0","v1374464811","17.2","67800","A","","","0"
"2015-04","Saint John-St. Stephen, New Brunswick","2016S05001330","Job vacancy rate","Percentage","242","units","0","v1374464812","17.3","4.3","E","","","1"
"2015-04","Fredericton-Oromocto, New Brunswick","2016S05001340","Job vacancies","Number","223","units","0","v1374464813","18.1","840","C","","","0"
"2015-04","Fredericton-Oromocto, New Brunswick","2016S05001340","Payroll employees","Number","223","units","0","v1374464814","18.2","47060","A","","","0"
"2015-04","Fredericton-Oromocto, New Brunswick","2016S05001340","Job vacancy rate","Percentage","242","units","0","v1374464815","18.3","1.8","B","","","1"
"2015-04","Edmundston-Woodstock, New Brunswick","2016S05001350","Job vacancies","Number","223","units","0","v1374464816","19.1","905","C","","","0"
"2015-04","Edmundston-Woodstock, New Brunswick","2016S05001350","Payroll employees","Number","223","units","0","v1374464817","19.2","30925","A","","","0"
"2015-04","Edmundston-Woodstock, New Brunswick","2016S05001350","Job vacancy rate","Percentage","242","units","0","v1374464818","19.3","2.8","C","","","1"
"2015-04","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1374464819","20.1","63910","A","","","0"
"2015-04","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1374464820","20.2","3338525","A","","","0"
"2015-04","Quebec","2016A000224","Job vacancy rate","Percentage","242","units","0","v1374464821","20.3","1.9","A","","","1"
"2015-04","Gaspésie-Îles-de-la-Madeleine, Quebec","2016S05002410","Job vacancies","Number","223","units","0","v1374464822","21.1","500","D","","","0"
"2015-04","Gaspésie-Îles-de-la-Madeleine, Quebec","2016S05002410","Payroll employees","Number","223","units","0","v1374464823","21.2","27425","A","","","0"
"2015-04","Gaspésie-Îles-de-la-Madeleine, Quebec","2016S05002410","Job vacancy rate","Percentage","242","units","0","v1374464824","21.3","1.8","D","","","1"
"2015-04","Bas-Saint-Laurent, Quebec","2016S05002415","Job vacancies","Number","223","units","0","v1374464825","22.1","1595","C","","","0"
"2015-04","Bas-Saint-Laurent, Quebec","2016S05002415","Payroll employees","Number","223","units","0","v1374464826","22.2","87165","A","","","0"
"2015-04","Bas-Saint-Laurent, Quebec","2016S05002415","Job vacancy rate","Percentage","242","units","0","v1374464827","22.3","1.8","B","","","1"
"2015-04","Capitale-Nationale, Quebec","2016S05002420","Job vacancies","Number","223","units","0","v1374464828","23.1","5680","B","","","0"
